ID,electricity_kwh_per_month,natural_gas_therms_per_month,vehicle_miles_per_month,house_area_sqft,water_usage_liters_per_day,public_transport_usage_per_week,household_size,home_insulation_quality,meat_consumption_kg_per_week,laundry_loads_per_week,recycles_regularly,composts_organic_waste,uses_solar_panels,energy_efficient_appliances,heating_type,diet_type,owns_pet,smart_thermostat_installed,carbon_footprint
0x3147,137.77,56.6,707.79,1451.86,308.26,2,5,3,0.0,7,1.0,0.0,1,1.0,electric,vegetarian,0,0.0,465.59
0x5098,350.29,59.68,1134.95,qJq(p,499.61,3,6,0,2.53,7,1.0,1.0,0,0.0,gas,omnivore,0,0.0,1043.21
0x761,405.29,10.21,351.5,1072.07,456.55,5,U8opb,4,0.86,7,1.0,1.0,0,1.0,-~0mQ,omnivore,1,0.0,499.24
0x566,306.75,45.29,942.53,2125.72,353.57,4,4,3,3.24,7,1.0,1.0,0,0.0,gas,omnivore,1,0.0,989.37
0x2813,337.51,81.64,646.23,1104.76,288.58,0,3,1,2.72,9,0.0,0.0,0,1.0,gas,omnivore,1,1.0,960.65
0x41a4,367.47,41.33,1481.91,2020.88,311.69,3,1,3,1.82,1,1.0,1.0,0,0.0,gas,omnivore,0,1.0,944.77
0x4c3,528.06,53.87,418.85,2307.24,365.57,2,1,4,4.55,4,0.0,0.0,0,0.0,gas,omnivore,1,0.0,1009.02
0xd24,386.75,38.37,549.26,2017.83,436.16,4,7,3,3.74,7,1.0,,0,0.0,electric,omnivore,1,0.0,896.74
0x44b5,264.27,46.26,646.39,1895.83,337.06,7,1,4,2.65,1,0.0,0.0,0,1.0,electric,omnivore,1,0.0,712.23
0x4520,383.41,49.22,1064.54,1568.61,406.58,4,6,3,2.24,3,1.0,1.0,0,1.0,gas,vegan,1,0.0,513.92
0x3386,220.83,55.92,787.45,717.6,241.68,0,4,2,2.77,4,0.0,0.0,0,0.0,electric,vegetarian,1,0.0,719.53
0x105f,512.58,36.57,953.74,2218.25,382.02,2,2,4,4.24,1,1.0,1.0,1,0.0,gas,omnivore,1,0.0,914.46
0x32dc,507.79,35.87,1247.42,2133.0,433.31,2,4,4,1.98,5,1.0,0.0,1,0.0,electric,omnivore,1,1.0,804.42
0x2184,334.03,59.78,540.42,2463.91,492.68,8,1,2,2.33,5,1.0,1.0,1,1.0,electric,omnivore,1,1.0,706.44
0x211e,355.41,31.64,1318.95,2198.34,545.36,0,1,5,3.15,9,1.0,0.0,0,0.0,electric,vegan,0,0.0,556.05
0x2a08,469.38,-55.0,651.01,1891.77,176.05,6,1,1,4.32,6,0.0,0.0,0,0.0,gas,omnivore,1,0.0,1321.84
0xa2c,386.53,72.41,1178.32,1802.48,514.24,4,3,3,4.9,6,1.0,0.0,0,1.0,none,omnivore,0,1.0,962.65
0x1c19,410.29,47.62,855.37,2507.79,360.06,3,6,3,4.94,4,1.0,0.0,0,0.0,none,omnivore,0,1.0,958.79
0x25ae,394.94,17.61,805.18,538.85,350.16,1,5,5,6.05,9,1.0,0.0,1,1.0,none,vegetarian,0,0.0,564.11
0x5047,366.85,37.72,733.33,1151.32,262.82,0,3,4,4.65,8,1.0,0.0,0,1.0,none,omnivore,1,0.0,781.08
0x2d8e,305.66,54.78,1189.55,1727.21,322.19,5,5,2,2.97,2,1.0,0.0,0,0.0,gas,omnivore,1,1.0,1028.41
0x1957,476.35,50.5,188.33,1745.01,454.55,7,3,2,4.33,5,1.0,0.0,1,1.0,gas,omnivore,0,0.0,766.45
0x7c2,454.67,70.7,641.94,1467.87,329.21,6,6,2,1.2,2,1.0,0.0,0,1.0,gas,omnivore,0,1.0,551.65
0x3766,473.34,48.24,911.97,1833.5,354.55,4,5,4,2.59,5,1.0,0.0,0,1.0,gas,vegetarian,0,1.0,603.6
0x4468,532.62,0.0,340.09,1352.35,481.72,4,1,4,3.22,8,1.0,1.0,1,0.0,"""rBZG",omnivore,0,0.0,606.46
0x488a,404.05,41.15,792.44,2242.78,518.65,5,2,3,5.84,4,1.0,0.0,0,0.0,none,vegetarian,1,0.0,774.47
0x4ec,161.29,60.14,963.87,1769.48,432.95,7,5,3,2.07,5,0.0,0.0,0,0.0,gas,omnivore,1,0.0,954.49
0x4011,358.88,80.99,866.04,2514.63,441.32,2,{d~Ul,3,2.11,8,1.0,0.0,0,1.0,none,vegetarian,0,0.0,664.13
0x1da7,282.25,28.89,712.04,1775.37,407.69,4,3,4,3.84,9,1.0,0.0,0,0.0,gas,omnivore,1,0.0,883.69
0x2298,377.07,23.57,817.86,1851.47,390.23,0,5,4,5.05,8,1.0,1.0,0,1.0,gas,omnivore,1,1.0,1085.05
0x1910,371.57,11.95,419.03,586.52,355.41,7,3,4,1.58,4,0.0,0.0,0,1.0,gas,omnivore,1,1.0,550.64
0x2e33,394.56,43.83,307.66,842.26,398.63,7,2,3,2.74,9,0.0,0.0,1,0.0,gas,omnivore,1,1.0,755.58
0x38b1,369.17,8.39,0.0,978.08,523.76,4,2,5,3.1,8,1.0,0.0,0,1.0,gas,omnivore,0,1.0,515.69
0x3b99,378.72,67.02,757.95,2296.52,455.55,2,5,3,4.06,2,0.0,0.0,1,1.0,none,omnivore,0,0.0,820.98
0x369f,551.99,66.49,1049.32,1916.92,393.55,4,1,2,3.98,9,0.0,0.0,1,,gas,vegan,0,1.0,643.32
0xb9e,442.03,66.22,1309.65,3142.33,467.78,2,5,5,3.83,3,1.0,1.0,0,,electric,vegetarian,1,0.0,707.04
0x1e49,454.71,32.4,810.63,2532.62,415.53,7,5,5,4.05,5,0.0,1.0,0,0.0,gas,omnivore,1,0.0,946.59
0x55f,536.2,45.72,863.48,2997.11,312.83,6,1,2,3.95,6,1.0,0.0,0,0.0,gas,omnivore,1,0.0,1126.43
0x1a29,299.76,77.75,0.0,893.1,361.11,9,4,2,4.95,9,0.0,0.0,0,0.0,electric,omnivore,0,0.0,1016.7
0x18ae,589.68,17.99,329.08,1828.78,456.48,0,1,3,2.8,6,1.0,0.0,0,0.0,electric,omnivore,0,1.0,726.95
0x50b8,459.82,81.42,434.76,1907.19,353.13,1,4,2,1.18,7,1.0,0.0,0,,gas,omnivore,1,0.0,815.08
0x3ca6,582.1,47.61,581.91,820.69,428.07,0,3,2,4.38,3,1.0,1.0,0,1.0,gas,omnivore,0,1.0,882.86
0xdf5,376.8,30.79,1361.62,2503.12,214.69,0,6,2,3.87,5,1.0,0.0,0,0.0,electric,omnivore,1,0.0,1111.52
0x149b,554.57,62.82,1169.37,2913.91,481.27,0,5,3,0.0,8,1.0,1.0,0,1.0,gas,vegetarian,0,0.0,647.14
0x36e2,584.3,47.04,1034.65,2022.57,-55.0,2,4,4,0.0,4,1.0,0.0,1,1.0,none,omnivore,0,1.0,552.76
0x2004,442.73,39.98,1905.9293720583162,3374.09,404.86,6,3,5,2.86,3,0.0,,1,0.0,L+&l},omnivore,1,0.0,815.68
0x29c8,568.89,59.63,670.77,2513.3,362.08,9,1,4,2.45,6,1.0,0.0,0,0.0,electric,omnivore,1,0.0,911.01
0x1238,393.69,43.0,703.03,1383.08,404.07,0,5,2,5.09,1,1.0,1.0,0,0.0,electric,vegetarian,1,0.0,781.12
0x110b,486.98,48.08,678.0,1331.01,483.08,1,1,2,1.53,5,1.0,0.0,0,1.0,gas,omnivore,1,1.0,753.72
0x2439,302.61,31.5,378.23,794.48,288.46,1,1,4,3.2,9,0.0,0.0,0,1.0,none,vegetarian,1,0.0,501.96
0x3056,443.52,75.82,1523.0,2263.44,460.15,0,5,3,2.76,6,0.0,1.0,1,0.0,gas,vegetarian,0,0.0,885.97
0x41f9,-88.0,76.94,971.9,2494.03,586.33,2,1,3,2.86,9,,0.0,0,0.0,gas,omnivore,0,1.0,1102.52
0x4913,497.02,42.37,727.43,2782.86,547.78,3,2,3,4.11,9,0.0,0.0,1,0.0,electric,vegan,0,1.0,557.98
0x2d62,318.42,56.59,704.57,3091.97,368.01,1,6,4,3.39,9,1.0,0.0,0,1.0,gas,omnivore,1,1.0,809.78
0x2731,454.25,60.63,517.65,1104.95,506.36,4,1,3,0.72,2,,1.0,0,1.0,gas,omnivore,1,0.0,712.49
0x13b0,358.44,48.72,760.25,1462.26,275.67,11,5,4,4.36,9,0.0,0.0,1,1.0,gas,omnivore,0,0.0,852.3
0x45cc,328.98,29.93,784.25,1979.6,388.24,0,1,4,3.78,1,1.0,0.0,0,1.0,electric,omnivore,0,0.0,735.15
0x1690,375.43,47.52,1168.18,2362.99,323.58,5,5,4,3.8,8,1.0,0.0,0,0.0,electric,vegetarian,0,0.0,772.01
0xce4,341.36,40.14,584.07,2835.14,-33.0,13,1,4,2.66,4,0.0,0.0,0,0.0,gas,vegan,0,1.0,496.76
0x182b,257.93,46.09,382.21,1115.4,340.9,6,4,2,1.26,8,1.0,1.0,1,0.0,gas,omnivore,1,1.0,675.31
0x183a,580.64,58.87,1103.58,3181.52,356.14,8,3,5,0.25,6,,0.0,0,0.0,electric,vegetarian,1,0.0,646.13
0x29e5,339.45,63.61,891.07,1886.98,573.39,5,3,3,5.25,8,1.0,0.0,0,0.0,gas,omnivore,0,1.0,1115.03
0x45cf,166.23,58.2,1184.32,1565.44,317.81,0,6,4,1.97,4,1.0,0.0,1,1.0,none,vegetarian,0,1.0,526.93
0x446e,305.5,57.02,870.48,1980.8,556.59,3,4,4,2.4,1,1.0,1.0,0,0.0,electric,vegan,1,0.0,519.48
0x4a0a,263.76,56.31,1024.61,1631.52,301.88,1,4,1,3.17,6,1.0,0.0,0,,electric,omnivore,1,0.0,786.58
0x416c,383.8,59.92,581.49,1623.69,386.82,7,4,3,0.67,3,1.0,,0,0.0,gas,omnivore,0,0.0,769.23
0xdf8,389.23,57.13,225.35,1677.59,347.8,6,3,2,5.35,7,0.0,0.0,0,0.0,gas,omnivore,1,0.0,1095.76
0x312c,166.81,68.24,487.61,1080.47,340.69,8,5,2,4.54,7,1.0,0.0,1,1.0,gas,omnivore,1,0.0,881.35
0x2fc3,368.62,38.24,190.09,1992.56,488.14,4,1,0,4.93,7,0.0,,1,1.0,gas,omnivore,0,0.0,738.61
0x3262,268.85,41.91,716.49,2858.46,504.66,4,5,5,3.45,6,1.0,0.0,0,0.0,electric,omnivore,0,0.0,817.02
0x4991,347.78,39.36,832.77,2402.59,400.25,0,3,3,2.4,1,1.0,0.0,0,0.0,electric,omnivore,1,0.0,842.32
0x32fc,427.9,67.57,547.1,611.97,426.71,2,2,6,0.0,7,1.0,0.0,0,1.0,gas,omnivore,0,0.0,678.41
0x1e3b,368.67,57.22,660.91,1455.23,513.86,10,3,2,3.74,6,1.0,,0,1.0,>p_h1,vegan,1,0.0,535.76
0x34c9,399.42,29.55,583.49,1297.4,306.32,9,1,3,3.36,8,1.0,1.0,0,0.0,none,vegetarian,0,0.0,606.79
0xc58,356.15,34.01,905.57,1613.02,522.86,2,5,3,4.0,2,,1.0,0,1.0,gas,vegetarian,0,0.0,673.06
0x11aa,336.45,64.72,-575.2111242913059,1735.1,433.3,10,2,4,1.0,9,1.0,0.0,0,1.0,gas,vegetarian,1,0.0,519.98
0x25aa,362.29,46.43,1069.39,2135.14,352.29,2,7,4,1.99,5,1.0,0.0,0,,electric,vegetarian,0,0.0,592.45
0x2c7e,433.96,62.34,758.63,2059.71,-44.0,4,6,6,3.45,2,1.0,1.0,0,0.0,electric,vegetarian,0,0.0,739.28
0x1bd4,560.04,89.68,1257.08,2167.44,390.45,0,1,1,6.23,7,0.0,1.0,0,1.0,gas,vegetarian,1,1.0,1022.43
0x423d,544.46,77.17,1460.89,2230.01,368.56,0,5,1,2.05,3,1.0,0.0,0,1.0,gas,omnivore,0,0.0,1107.62
0x4e53,528.86,37.98,1075.81,2245.57,477.79,3,2,3,1.03,8,1.0,1.0,0,1.0,electric,vegetarian,1,0.0,606.58
0x5fc,-66.0,35.48,1296.01,2205.48,481.43,2,2,3,3.92,1,0.0,0.0,0,1.0,gas,omnivore,0,0.0,968.36
0x614,328.41,26.79,1120.2,1418.11,387.31,1,1,4,4.24,1,1.0,1.0,0,0.0,electric,omnivore,0,0.0,918.74
0x2824,447.67,80.79,1163.66,2245.59,475.62,0,2,2,4.37,5,1.0,0.0,0,0.0,electric,omnivore,0,,1265.74
0x212d,515.99,58.17,827.76,1198.98,392.79,0,1,3,0.06,9,1.0,0.0,0,0.0,none,omnivore,0,1.0,729.78
0x1e7a,370.64,55.88,1242.4,1777.51,454.54,3,4,2,5.56,2,1.0,1.0,0,1.0,electric,omnivore,0,0.0,1081.52
0x483e,261.33,25.42,1507.4,1831.12,509.6,0,2,3,7.04,1,1.0,1.0,1,0.0,gas,omnivore,1,1.0,1156.35
0xe2e,335.81,71.99,645.63,1896.84,379.18,10,3,2,2.28,2,0.0,1.0,0,1.0,gas,omnivore,0,0.0,868.47
0x4c7b,247.21,19.33,539.77,1369.12,448.62,4,1,4,3.42,9,1.0,0.0,0,1.0,electric,vegetarian,0,1.0,501.9
0xd17,437.37,65.04,774.8,1668.51,414.35,4,1,5,1.18,5,1.0,0.0,0,0.0,electric,vegan,0,0.0,485.57
0xab8,327.48,72.01,1012.73,621.29,297.56,0,1,2,2.44,5,1.0,0.0,0,0.0,none,vegetarian,1,1.0,706.2
0x17bd,414.08,35.86,960.1,1641.22,412.44,2,4,4,3.95,5,1.0,0.0,1,1.0,gas,vegetarian,0,0.0,609.75
0x1141,558.18,49.62,660.21,$UU5i,557.68,1,5,4,6.38,1,1.0,1.0,0,1.0,electric,omnivore,0,1.0,900.9
0x2978,346.65,37.64,715.01,1860.88,371.14,1,5,3,3.09,1,0.0,0.0,0,0.0,none,omnivore,0,0.0,810.23
0x11f5,521.69,51.88,897.02,1505.98,198.19,6,1,3,3.37,4,1.0,1.0,1,0.0,electric,vegan,0,0.0,751.56
0x110c,651.26,59.41,868.88,2466.68,682.21,1,1,3,3.72,6,1.0,0.0,0,0.0,electric,omnivore,1,1.0,1054.5
0xcfc,432.5,65.12,944.7,1852.44,387.29,4,3,2,3.17,9,1.0,1.0,0,1.0,electric,omnivore,1,1.0,928.23
0x38fe,331.16,51.44,1085.95,2365.05,437.09,2,4,3,5.65,1,0.0,1.0,0,0.0,gas,omnivore,0,1.0,1159.52
0x4a5c,341.62,38.09,723.16,2226.71,501.49,3,3,4,3.15,1,0.0,0.0,0,1.0,electric,omnivore,1,0.0,752.68
0x558,211.77,51.1,452.63,1681.74,565.66,10,1,4,1.7,9,0.0,1.0,0,0.0,electric,omnivore,0,0.0,739.15
0x382f,411.23,47.16,778.68,1265.01,401.15,2,1,2,1.92,8,0.0,1.0,1,1.0,gas,omnivore,0,0.0,781.72
0x631,470.81,71.82,676.76,1966.17,553.57,-5,4,2,2.58,2,1.0,0.0,1,0.0,gas,vegetarian,0,0.0,705.53
0x4d43,302.8,45.78,453.85,1990.87,393.82,2,3,3,5.3,2,1.0,1.0,0,1.0,none,omnivore,1,0.0,781.8
0x2e98,421.19,47.31,1152.23,1579.06,383.77,0,3,4,3.9,9,0.0,0.0,0,0.0,electric,vegetarian,0,1.0,778.68
0x3a92,419.94,37.22,876.85,1617.33,440.75,0,1,3,3.23,4,1.0,1.0,0,,electric,vegan,0,1.0,532.94
0x275b,371.03,0.0,934.79,1446.88,338.65,4,4,5,3.53,6,1.0,0.0,1,0.0,electric,omnivore,0,0.0,702.95
0x247a,544.54,14.05,660.15,1673.56,380.37,7,1,3,2.91,9,0.0,0.0,0,0.0,electric,omnivore,0,0.0,866.25
0x26db,462.8,68.18,532.11,1764.36,275.56,4,2,3,4.44,3,1.0,0.0,1,1.0,electric,omnivore,0,0.0,820.69
0x2c9a,226.55,63.36,627.56,1663.83,178.71,3,2,4,1.69,4,1.0,0.0,0,0.0,gas,vegan,1,0.0,490.72
0x20d1,397.26,78.48,526.43,2487.56,473.96,0,4,3,4.99,2,1.0,0.0,0,1.0,electric,vegetarian,1,1.0,687.77
0x1659,192.38,51.3,841.28,1512.94,316.78,3,4,3,2.13,6,1.0,,0,0.0,gas,omnivore,0,0.0,864.87
0x869,374.9,90.5,1072.7,2682.22,449.09,3,4,3,3.21,8,1.0,1.0,0,0.0,electric,omnivore,1,0.0,1158.11
0xa22,286.73,45.4,1043.01,2501.54,333.95,5,3,3,1.14,3,1.0,0.0,0,,electric,vegetarian,0,0.0,629.87
0x26a3,456.9,-33.0,285.16,1281.18,212.92,3,1,5,4.39,3,1.0,0.0,1,0.0,electric,vegetarian,0,0.0,518.98
0x1473,358.73,53.5,1096.64,2321.82,405.39,0,2,3,4.94,6,0.0,1.0,0,0.0,gas,omnivore,0,0.0,1209.78
0x4d83,610.21,46.7,1082.76,3446.57,412.4,0,1,4,2.59,4,1.0,0.0,0,1.0,electric,omnivore,0,1.0,822.29
0x3776,322.47,56.48,815.26,2460.5,347.91,1,6,4,2.69,7,1.0,0.0,0,1.0,none,omnivore,0,0.0,736.31
0x8e5,472.88,18.61,0.0,1438.19,411.17,6,6,4,1.92,6,1.0,0.0,0,1.0,gas,omnivore,1,0.0,542.33
0x50e0,470.02,58.68,941.04,1690.86,468.79,2,2,2,3.82,8,1.0,0.0,0,0.0,electric,omnivore,1,1.0,1081.57
0x3b83,370.85,38.02,1099.81,1185.07,323.32,1,1,4,3.95,2,1.0,0.0,0,0.0,gas,omnivore,0,1.0,930.22
0x2cf5,659.0,55.64,1009.76,1739.9,475.37,0,2,4,4.1,4,,0.0,0,1.0,gas,omnivore,0,1.0,919.15
0x379d,257.22,51.38,233.84,1142.02,258.86,3,2,4,1.48,3,1.0,0.0,0,0.0,gas,vegetarian,0,0.0,509.77
0xfc3,371.83,77.2,400.77,1926.67,485.86,8,?%W:p,1,1.46,9,1.0,0.0,0,0.0,gas,vegan,1,0.0,568.88
0x3b6a,596.2,53.72,1612.9199809793222,3471.75,357.4,4,1,4,1.97,1,1.0,1.0,1,1.0,gas,omnivore,1,0.0,682.12
0x406a,365.73,63.6,1029.3,2181.07,454.36,1,3,2,1.36,7,0.0,0.0,0,1.0,gas,vegan,0,0.0,549.72
0x3d80,393.42,64.98,1080.96,2311.1,307.62,6,3,2,4.47,7,0.0,1.0,1,0.0,gas,omnivore,0,0.0,1209.84
0x65a,583.82,54.09,864.46,2236.73,497.01,3,2,3,1.31,5,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,746.62
0x3e47,553.86,45.21,860.11,1435.87,347.22,1,1,3,2.6,2,1.0,1.0,1,1.0,electric,vegetarian,0,0.0,564.09
0x2053,428.48,58.14,797.1,1479.13,372.89,4,7,3,2.83,2,1.0,0.0,0,0.0,gas,omnivore,0,0.0,953.52
0x2d9b,490.83,34.2,528.81,2615.49,413.84,1,1,4,2.8,4,1.0,1.0,0,1.0,electric,omnivore,1,0.0,706.66
0x3e61,344.65,43.74,932.57,1439.82,406.64,5,4,1,0.0,4,0.0,0.0,0,1.0,gas,omnivore,1,1.0,730.89
0x11ab,429.35,51.53,95.76,627.66,330.73,7,4,2,5.38,4,1.0,1.0,0,1.0,gas,omnivore,0,1.0,820.37
0x33fb,-44.0,49.97,1196.69,2573.2,530.47,0,3,3,3.83,8,1.0,1.0,0,0.0,zcVCO,vegetarian,1,,873.35
0x460f,303.29,14.11,547.22,504.68,499.57,0,2,3,5.82,8,1.0,1.0,0,0.0,electric,vegan,0,0.0,549.25
0x1e79,428.57,11.16,349.29,1266.97,356.56,5,2,3,6.15,4,0.0,1.0,0,0.0,gas,omnivore,1,,968.94
0x1bea,399.06,101.31,870.41,1386.52,452.83,8,3,2,6.72,5,0.0,1.0,0,0.0,electric,vegan,0,0.0,821.52
0x13d2,511.23,42.46,1136.65,2260.36,420.07,4,1,3,1.29,3,1.0,1.0,1,0.0,gas,omnivore,1,1.0,812.31
0x1722,539.38,49.75,874.91,2511.31,559.64,8,2,3,0.0,9,1.0,0.0,1,0.0,gas,vegetarian,1,0.0,592.15
0x3021,394.99,67.11,559.5,432.87,322.54,0,4,1,3.33,1,1.0,0.0,1,1.0,none,omnivore,0,0.0,743.19
0x2572,227.11,74.34,896.16,1535.33,378.35,1,5,3,2.9,8,1.0,1.0,1,1.0,none,vegetarian,0,0.0,606.28
0x4953,192.22,60.95,815.32,1522.71,561.22,7,7,2,3.82,4,1.0,0.0,0,0.0,none,omnivore,1,0.0,946.12
0x4c9b,516.95,70.97,1221.19,2382.07,464.94,1,3,3,2.48,9,1.0,0.0,1,1.0,none,omnivore,0,0.0,851.43
0xee7,495.96,61.13,998.8,2311.31,-77.0,0,2,3,0.67,9,0.0,1.0,0,1.0,electric,omnivore,0,1.0,804.34
0x1835,452.06,48.34,1089.76,1333.44,355.14,3,1,2,3.73,6,1.0,0.0,0,1.0,gas,vegan,0,0.0,585.65
0x231b,321.76,27.28,418.76,752.06,216.62,3,3,3,2.5,1,1.0,1.0,0,1.0,none,vegetarian,1,0.0,449.88
0x6f7,482.76,33.86,925.72,2148.46,368.14,1,3,4,2.27,7,1.0,0.0,0,1.0,gas,omnivore,0,1.0,748.84
0x31a4,352.73,48.45,299.73,2033.03,365.92,10,2,4,5.12,3,1.0,1.0,0,1.0,gas,omnivore,0,0.0,795.03
0x27e5,403.83,71.25,1060.06,m}Qw9,499.66,2,3,2,2.96,2,1.0,1.0,0,0.0,gas,omnivore,0,0.0,1118.32
0x3a08,277.66,37.1,515.92,1076.17,399.98,4,5,3,1.31,9,1.0,0.0,0,0.0,electric,omnivore,0,0.0,697.42
0x3470,370.58,39.89,506.79,1191.71,258.62,8,1,3,2.81,4,0.0,0.0,1,1.0,electric,vegetarian,1,0.0,532.06
0x45a,411.67,38.76,1173.6,1548.1,378.65,1,4,3,5.63,1,1.0,1.0,0,0.0,none,vegetarian,1,1.0,774.76
0x34a0,486.7,28.18,627.76,2185.29,379.65,3,2,2,5.01,3,1.0,0.0,1,0.0,gas,omnivore,0,0.0,943.92
0x4cf5,445.91,64.49,538.62,1656.31,632.79,6,8,3,1.05,6,1.0,0.0,0,1.0,1hV_U,omnivore,1,1.0,714.36
0x106f,401.55,60.61,1372.32,1772.09,381.54,0,3,2,4.14,7,1.0,1.0,0,1.0,electric,omnivore,1,0.0,1081.87
0x791,214.57,18.42,1444.5,1986.19,235.85,1,3,4,3.11,8,0.0,0.0,0,1.0,none,omnivore,0,,791.03
0x456b,168.77,59.37,860.25,2488.72,381.69,5,3,4,0.0,4,,1.0,0,1.0,gas,omnivore,0,1.0,642.74
0x14d6,476.07,45.16,711.11,2423.86,619.09,9,3,4,2.36,5,1.0,1.0,0,0.0,electric,omnivore,1,0.0,845.68
0x413f,362.73,13.4,896.67,1153.16,332.5,5,3,2,2.26,3,1.0,1.0,0,1.0,dcx$h,omnivore,1,0.0,656.39
0x88c,381.76,51.17,1779.501528624769,633.46,295.72,0,8,2,4.06,5,1.0,0.0,0,1.0,gas,omnivore,0,0.0,917.98
0x5c9,386.27,23.29,452.54,1987.34,327.83,7,3,4,3.86,4,0.0,0.0,0,,gas,vegetarian,1,1.0,556.95
0x1213,241.89,38.24,602.11,1396.38,393.97,6,7,2,2.32,9,0.0,1.0,0,1.0,electric,omnivore,1,0.0,755.21
0x3448,286.62,53.92,496.0,>MwZu,312.79,0,3,2,3.26,9,1.0,0.0,0,0.0,z/{fd,omnivore,1,0.0,846.28
0x267b,414.7,33.47,575.29,1024.44,364.41,6,5,2,1.71,5,1.0,1.0,0,1.0,electric,omnivore,1,1.0,661.19
0x2170,401.17,53.41,1282.18,1255.22,489.32,2,3,3,4.64,8,,1.0,0,0.0,gas,vegan,0,,716.43
0x3e9f,465.9,89.01,804.63,1940.01,611.71,6,1,1,5.02,7,1.0,1.0,0,1.0,gas,omnivore,1,0.0,1182.9
0x1d13,437.56,51.56,483.99,1753.77,193.73,7,3,4,3.25,7,1.0,0.0,0,1.0,electric,vegetarian,1,0.0,587.14
0x1d9c,572.66,42.24,326.76,1944.04,434.37,5,2,1,2.53,2,0.0,0.0,0,1.0,electric,vegetarian,0,1.0,583.36
0x1b30,521.29,30.25,563.16,1304.19,318.07,6,4,3,4.31,3,1.0,0.0,0,1.0,gas,omnivore,0,1.0,788.09
0x1126,390.13,67.02,871.2,1505.53,387.99,9,1,2,0.08,9,0.0,0.0,0,1.0,gas,omnivore,1,1.0,796.32
0x2553,291.84,70.62,712.38,1448.86,349.01,1,3,2,0.47,9,1.0,1.0,1,1.0,gas,omnivore,0,0.0,720.19
0x1dea,490.31,69.25,1182.28,2539.1,509.59,0,2,2,2.94,3,1.0,1.0,0,0.0,electric,omnivore,0,0.0,1140.51
0x4c80,354.03,48.11,862.82,1909.94,300.02,4,7,1,2.37,1,1.0,0.0,0,1.0,electric,vegan,1,0.0,444.67
0x4563,430.52,38.72,-104.79258318824122,1855.81,619.71,3,5,3,4.37,6,1.0,1.0,0,0.0,electric,omnivore,0,1.0,957.03
0x18e8,486.06,87.65,1101.51,2524.6,554.93,4,3,3,0.41,3,0.0,1.0,0,0.0,none,vegetarian,1,0.0,726.11
0x274b,544.79,48.95,989.07,4000.0,368.54,3,1,3,7.87,4,0.0,1.0,0,0.0,gas,vegetarian,0,0.0,1048.73
0x4618,370.05,59.38,1084.46,2919.1,331.99,0,2,3,2.96,2,1.0,0.0,0,0.0,gas,vegetarian,0,1.0,751.23
0x1b07,432.81,28.57,541.43,1158.09,362.76,4,1,3,5.46,6,1.0,1.0,0,0.0,electric,omnivore,0,0.0,959.34
0x1139,510.98,63.94,1609.42,2504.37,323.97,0,1,4,3.13,5,1.0,0.0,1,0.0,electric,omnivore,1,0.0,1071.48
0x25ad,251.73,75.29,956.79,2060.92,438.44,5,6,4,3.64,3,0.0,1.0,0,1.0,gas,vegetarian,1,1.0,685.17
0x2a4a,288.65,22.14,506.01,1674.69,398.1,6,5,3,2.58,8,1.0,0.0,0,1.0,electric,omnivore,1,1.0,634.52
0x3fe,550.3,39.1,1177.58,1698.33,228.41,2,5,4,4.02,5,1.0,0.0,0,1.0,electric,vegetarian,0,0.0,688.04
0x3468,352.9,17.71,651.07,1875.35,428.97,3,1,3,4.16,6,1.0,1.0,0,0.0,gas,vegetarian,1,0.0,683.78
0x4650,352.51,69.79,495.67,1345.31,311.78,2,1,2,3.32,5,1.0,0.0,1,1.0,electric,omnivore,1,0.0,796.64
0xec1,262.73,76.4,517.37,400.0,371.59,3,1,3,0.0,4,0.0,0.0,0,1.0,none,omnivore,1,0.0,598.15
0xbe5,229.46,49.96,797.48,2414.22,516.0,2,2,3,3.63,9,1.0,1.0,0,0.0,gas,omnivore,0,0.0,982.94
0x4a58,481.45,69.89,365.68,1207.07,447.55,4,1,3,1.64,3,1.0,1.0,0,0.0,electric,omnivore,1,1.0,778.18
0x2bc5,393.81,66.93,676.0,2434.15,314.82,2,6,2,4.87,7,0.0,0.0,1,1.0,gas,vegan,1,0.0,596.33
0x2ceb,378.45,61.69,426.64,1682.52,452.65,8,3,2,3.29,3,1.0,1.0,0,0.0,electric,omnivore,0,0.0,911.98
0x3d9e,281.83,52.59,888.39,2646.66,323.64,1,5,4,2.54,1,1.0,1.0,0,1.0,electric,vegetarian,0,0.0,577.89
0x2671,644.22,55.73,881.21,3219.7,303.1,4,1,3,3.09,9,1.0,1.0,0,0.0,electric,omnivore,1,0.0,1074.6
0x38de,260.15,34.34,641.15,1528.63,333.28,5,6,3,2.77,3,1.0,0.0,0,1.0,GC;'w,vegan,0,0.0,449.66
0xb4b,295.8,62.01,434.84,2060.26,431.47,5,3,5,2.76,6,0.0,0.0,0,1.0,none,omnivore,1,1.0,646.89
0x4b55,309.0,27.1,779.55,1700.35,205.75,4,=w\b},3,4.03,6,0.0,1.0,0,,gas,vegetarian,1,1.0,709.71
0x1a49,496.41,43.19,-139.67223352568647,2638.16,392.68,6,1,4,2.82,3,0.0,0.0,0,1.0,none,vegetarian,0,0.0,588.76
